Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment
English,Berlin,BlnCty Hotel,The location was excellent and the hotel room was relatively small but it had everything I needed. It is a fantastic option if you want to be a tourist in Berlin!,"The bed sheets were washed but they had some old stains. They looked like bed bugs stains, but the room was free of bedbugs, I inspected thoroughly.",9,POS
English,Berlin,BlnCty Hotel,Super location. Clean and comfortable.,No way of making or getting a cup of tea or coffee.,9,POS
English,Berlin,BlnCty Hotel,"Quiet location close to many of the important sites. Big room, friendly staff. Great value for the money!",,9,POS
English,Berlin,BlnCty Hotel,"Great location. I appreciated the small fan they put in the room, it was getting very hot without it on",,9,POS
English,Berlin,BlnCty Hotel,,"Room looks clean but in reality with lots of dust on cables and in unseen areas. 
With many students with constant noise and voice from 23.00 until 5.30. Biz people mustn't choose this hotel.",3,NEG
English,Berlin,BlnCty Hotel,Location was great but totally souless not a real hotel just a place to sleep,,4,NEG
English,Berlin,BlnCty Hotel,"The location is great, quiet.",The rude employee at the reception did not let in at the appointed time. The internet is bad.,4,NEG
English,Berlin,BlnCty Hotel,"Good location, near metro and bus stops, bakeries nearby. Food delivery possible. Comfortable beds. Sponges, soap, dish detergent and laundry detergent were supplied. Free secured parking in underground parking lot.","Very thin walls, could hear all the neighbors speaking, even yelling until late in the night; we had to go knock on their door around 2 a.m. and ask them to make less noise. Upstairs, there was what sounded like, work being done, we could hear the furniture being moved and hammering etc. Even if the building was being renovated at this moment, this type of work should be done during the day! Also, we were on the fourth floor, with a small child, the railings are very low and I do not recommend this to any family travelling with small children, as they could easily fall through and down 4 stories... Also do not recommend to anyone who is afraid of heights.",4,NEG
English,Berlin,BlnCty Hotel,Location,Unfriendly staff and not as the pictures depicted.,4,NEG
English,Berlin,numa I Arc Rooms & Apartments,"Great location near lots of city's attractions, self check-in and check-out is super convenient, room is comfortable with little kitchenette and all what needed, all is like on photos (even paintings:) ), we were here for 3 days and totally satisfied with our stay!","We didn't fully enjoyed the breakfast (healthy one), but other was ok :)",10,POS
English,Berlin,numa I Arc Rooms & Apartments,"Located next to a metro that can take you anywhere you need to be in Berlin. Checking in was very easy and the room was very clean, with extra gifts inside. Warm lighting options were appreciated as well.",Nothing comes to mind.,9,POS
English,Berlin,numa I Arc Rooms & Apartments,It is really convenient to use as room is simple and super clean/tidy… Everything is ready and enough for 4-5 days staying,"It was strange at first but there was not even one person at reception you complete all booking by online and take a code to reach your room. I think it’s good and easy to access, I liked it.",9,POS
English,Berlin,numa I Arc Rooms & Apartments,"Great location and surrounding. 
Proximity to Kochstrasse (Ckeckpoint Charlie) U-Bahn Station, bus station + eating spots.
Nicely designed and peaceful rooms.
I highly recommend it. Will stay there again, if visited Berlin!","AirCon didn't work efficiently. Perhaps it should be checked up.
Besides, all is very nice.",9,POS
English,Berlin,numa I Arc Rooms & Apartments,Convenient no-contact check-in and check-out. Free drinks in the fridge and great coffee!,,9,POS
English,Berlin,numa I Arc Rooms & Apartments,Great location for visiting many nearby city sights. Just a five minute walk to Checkpoint Charlie. But the location is the only plus.,Very hot in the room and no airco available. There’s mechanical ventilation but temp never went below 27’C or 80’F. Besides it’s uselessness the ventilation is also quite noisy. The fridge is just 1.5 meters from the bed and also noisy. I had to switch off both to be able to sleep. You can’t fully open the window if you have a courtyard ground floor room as anyone could easily come in.,3,NEG
English,Berlin,numa I Arc Rooms & Apartments,"Great location, just few steps from underground station to the hotel entrance.","It's cool to have contactless hotel experience with no reception and staffs like Amazon shop but that should be based on good maintenance and respecting their guests. 
I stayed at two different rooms in the same hotel in this journey, the ac in both rooms were in poor condition.
One was not working at all, another worked with terrible noise.
I used the code lockers following the instruction and rules from the hotel. When I tried to unlock it, I found that the code has been changed by the hotel without notice, and there were four other guests in the locker room sharing the same issue.
It took them twenty minutes sending a staff knowing nothing here to ask us what was happening and left again to get the keys.
That ruined the travel plan. I had to grab a Uber and almost missed the flight.",4,NEG
English,Berlin,numa I Arc Rooms & Apartments,Comfortable mattress. Free luggage storage after check out. Convenient self service laundry. The on-site cleaning team was very friendly and provided as much help as possible with hiccups like handing over a fan and the broken lock at the luggage storage.,"Serious safety concerns and broken facilities. 
- 2 men burst into the room to “fix wifi for other rooms” at 10am without notification ahead. We felt unsafe with the incident as we were two women travelers. While we asked for proof of identify, the men could not provide.
- Slow customer service response time: took the management team a couple of hours to find out who those men were. Could be a big trouble if it’s a real safety breach. 
- Broken induction that took the team 2 days to fix (while we only stayed for 4 nights). We spent a lot of time to communicate and convince the team that what we needed was not trouble shooting as it was broken at the first place and needed a reset.",4,NEG
English,Berlin,numa I Arc Rooms & Apartments,"Very good location. Good size of the room. with a large bed, 2 chairs and a good size table. Possibility to make coffee (Nespresso machine) Rather small bathroom, but with a good shower.",The ventilation in the room and the bathroom was poor. There was a lot of noise from the other rooms. The quit period policy was a joke.,4,NEG
English,Berlin,numa I Arc Rooms & Apartments,Good sized room and good facilities,"V hot room. Needed the windows open but the location is very loud and opposite a police precinct with sirens through the night. 
Lift out of order throughout the weeks stay and the tv did not work even though we reported it many times and the online messaging promised to sort it out.",4,NEG
English,Berlin,Eurostars Berlin,"Room clean, staff, location near to train or metro station.",,10,POS
English,Berlin,Eurostars Berlin,"Friendly, welcoming staff at reception",,9,POS
English,Berlin,Eurostars Berlin,"Central, clean, modern and great facilities.",My view was non existent but quiet.,9,POS
English,Berlin,Eurostars Berlin,"The experience was amazing. Very helpful stuff specially Marta (Reception) She was so friendly. Definitely, if I back to Berlin I’ll choose Eurostars Hotel.",,9,POS
English,Berlin,Eurostars Berlin,"Comfortable, a very convenient location",Nil,9,POS
English,Berlin,Eurostars Berlin,"Good location, looked beautiful in photos as well as in real life.","Some things didn't work; some lightswitches, plugs and the shower was leaking a bit when turned on. Some things were missing like a toilet brush. When we arrived our chair had a pretty bad stain. We had to ask a couple of times for it to get cleaned/switched to another chair. In the evening an alarm went off and the whole building had to evacuate outside. That ofcourse isn't the fault of the Hotel, but it certainly wasn't a positive addition to our stay.",4,NEG
English,Berlin,Eurostars Berlin,Location is great,"Dusty even it is a suite room 
Floor wasn’t mopped properly 
Under the bed was covered with dust 
Bathtub… okay but the thing that protects shower splash water wasn’t clean enough…
I asked the reception to clean it properly. First time, they gave me a different room that was actually dirtier than the original one. Then I asked them again to change the room. They upgraded the room to suite but even the suite wasn’t clean enough but I didn’t want to ruin my trip anymore so I decided to take the offer. Next day I ordered room clean and after I got from sightseeing, dusty again. Probably they wanted me to leave. However I thought it was better to clean the room by myself so I asked a mop to the reception, but they didn’t let me and said ask someone to clean. Well they didn’t do it eventually. I just had to stand the dust. On the second day they sent a fruit dish though.",3,NEG
English,Berlin,Eurostars Berlin,comfortable bed,"we asked for extra bed for our daughter beforehand and the room did not have the bed, we needed to ask again and wait until the bed arrived. the room was really dirty! the floor, bathroom and walls. when we arrived the garage was closed and the reception send us to nearby garage that cost 20 euros. this hotel don’t worth the money",3,NEG
English,Berlin,Eurostars Berlin,,"Not recommending to stay. In reality 3 star hotel with poor service and furniture quality. They needed 2 hours to bring a bottle of water. They needed to repeat 2 times to clean the room. Room furniture was very used, some lamps did not work, shower was broken with water spreading to walls around",3,NEG
English,Berlin,Eurostars Berlin,Nice looking hotel,"Water turned brown, but they did come and fix it. On check out day water stopped working in my room half way during a shower. I had to wipe off the sop from my skin as was taking too long to fix the issue. Eventually water worked but in bathroom sink only and again turned brown.",3,NEG
English,Berlin,Ibis budget Berlin Potsdamer Platz,They allowed us really early check-in after we told them we were checking out in the night.,I cannot say as I had a short stay.,10,POS
English,Berlin,Ibis budget Berlin Potsdamer Platz,Excellent location. Very clean and staff very helpful. Excellent value for money.,Location,9,POS
English,Berlin,Ibis budget Berlin Potsdamer Platz,The location is absolutely convenient. The room is not big but acceptable. We slept well on the bed.,The staff was a bit impatient at the counter.,9,POS
English,Berlin,Ibis budget Berlin Potsdamer Platz,"The hotel is located in a quiet place, in 15 minutes you can be in the touristic spot and there are a lot of services around.",The shower is to small and makes you feel like if you are sailing with not enough space. Be careful if you don't want to get seen by neighbors.,9,POS
English,Berlin,Ibis budget Berlin Potsdamer Platz,Super comfortable room and perfect location.,,9,POS
English,Berlin,Ibis budget Berlin Potsdamer Platz,The location,Beds and cleaning are horrible,3,NEG
English,Berlin,Ibis budget Berlin Potsdamer Platz,,"we found lots of hair and lots of small black dirt on the bed. And the staff (especially night shift was super rude to us), not welcoming at all!",3,NEG
English,Berlin,Ibis budget Berlin Potsdamer Platz,Location was fantastic and staff very friendly.,"The room was filthy! Dust and grime on most surfaces. The toilet paper had blood in the roll! Thankfully, we brought our own toilet paper. We had to clean and disinfect the whole room. The linens were, thankfully, clean looking. I was expecting budget furnishings, but not expecting filthy. The air conditioning in our room didn't work at all, forcing us to open our window, which was on a very busy street. Needless to say, it was extremely loud all night long.",4,NEG
English,Berlin,Ibis budget Berlin Potsdamer Platz,The location was very good. Close to the event hall and to a lidl and multiple bus and sbahn stations.,Toilette was broke and the water was spilling onto the floor. Only got a replacement after the second time of asking.,4,NEG
English,Berlin,Ibis budget Berlin Potsdamer Platz,"It was in a very good location, near a historical station and close to the happening. I also appreciated the time breakfast was offered at.","The room had smeared boogers on two separate walls that I asked to have cleaned up as they were positioned above my head while sleeping. The breakfast was very mediocre, I think having breakfast on the restaurant across and up the street is a better 10€ spent personally.",4,NEG
English,Berlin,Ballhaus Berlin Hostel,"Room where spacious and comfortable, also in hot Berlin it is important to have big windows in your hostel that could be open .
Bathroom where very clean! And kitchen with fridge was also very nice all necessary accessories.",,10,POS
English,Berlin,Ballhaus Berlin Hostel,"We loved the location. We never visited Berlin before until now, but having a metro and tram station right next to the hotel was a huge help! 
Also, value for the money. We had a loft room with a big bed and private bathroom, and it wasn't like the photos - it was much better. No red interior and laying on the floor like the pictures showed (we wouldn't mind that at all too) but we simply didn't expect this at all. It was a nice surprise. :)",Nothing,9,POS
English,Berlin,Ballhaus Berlin Hostel,"One of the biggest advantages of this place is the good price. The hostel is quite close to the central station (approx. 15-20 minute walk), so it's a perfect choice if you are traveling on a smaller budget.
Close to the hostel there are several shops, cafes and restaurants, which is very convenient. The neighborhood is quite quiet and safe, so we didn't have any trouble walking around latter in the evening.
The hostel has a self check-in system; also the main entrance, entrance to each floor and room doors are opened with the same code, which made going in and out very easy (no need to worry about leaving the door card or key).
We stayed in a double room. The room was quite small at first glance, but it had everything what we needed - two comfortable single beds, clean bedsheets, private bathroom, clean towels, hairdryer, and (major bonus) - electric sockets next to the bed.
The kitchen on our floor was fully equipped.","The biggest drawback was not the hostel itself, but other guests, staying in the hostel - noisy and messy.
Also, the entrance to the hostel at first might seem a bit unwelcoming, or even a bit sketchy. The entrance to the building is located at the back of a courtyard, and in order to get to the hostel, you have to pass several bars (or something like that).",9,POS
English,Berlin,Ballhaus Berlin Hostel,"Check-in was super easy. Loved that I didn’t need a key just passcodes and it was super duper safe. Didn’t actually meet or interact with a single staff member besides a cleaner which shows how this hostel is a well oiled machine. This hostel is Probably aimed less at the social side and more at just a place to sleep which is perfect for Berlin in my opinion, there are so many places outside in the city to socialise it was nice to have a quiet, clean and relaxed hostel for night time.",Tbh I loved this hostel and didn’t have many problems with it at all. I normally prefer beds that are built in so that they don’t squeak and are solid compared to the metal free standing bunks that this hostel has. But not a big deal at all.,9,POS
English,Berlin,Ballhaus Berlin Hostel,"Nice staff, clean rooms, good lockers, bedside outlets, good wifi.",The sink in the bathroom is weird.,9,POS
English,Berlin,Ballhaus Berlin Hostel,Right next to an U-bahn station,"If you advertise that you have a common kitchen, you can't not have a stove. I planned on cooking for myself. Also, in three days I only saw reception staff there once and I left the place with a lot of flea. It seems as if the owners care more about scaring you off with liabilities than about creating a welcoming atmosphere.",4,NEG
English,Berlin,Ballhaus Berlin Hostel,self check in was easy and fast,The rooms had no private toilets. More than 7 rooms had to use the same bathrooms and restrooms. I left in the morning and couldn't use the restroom at there was no toilet paper.,3,NEG
English,Berlin,Ballhaus Berlin Hostel,Clean rooms,"Did not feel very welcoming. Self-check in, didn't have staff available.",4,NEG
English,Berlin,Ballhaus Berlin Hostel,It was clean,"They don’t have reception service and, for the price, service is very poor. I have been in hostels way cheaper with better service and they would keep lugagge for when flight is late. I did not have this here and it is very cold to just have machines to do check in. 
VERY NOISY. I would not recommend this hostel unless you are very young.",4,NEG
English,Berlin,Ballhaus Berlin Hostel,Good location,"Walls are so thin! You can hear absolutely everything! Not very sociable for a hostel, seems mainly for an older crowd!",4,NEG
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,"Clean room, clean bed, clean bathroom, quiet neighborhood, close to supermarket and metro","The internet is really bad, I lost connection a lot of times",10,POS
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,"The staff were really kind and attentive! The room, was of a good size, the bed really comfortable, the shower was really good and the room was clean! There are many restaurants and stores around the hotel and it's pretty close to a metro station!",Nothing was subpar.,10,POS
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,Clean and great location.,WiFi is bad,9,POS
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,"The location is wonderful, everything was just around the corner. I want to thank Anna and Vladimir for hospitality, I really liked my room, it was neat and very quiet during the night. I definitely would like to come back!","We had some issue with the keys that stopped working on the second day, but Anna helped us a lot and the problem was resolved very easily. I also wasn't a fan of a big pillow, but it's a personal preference. Other than that, everything was okay :)",10,POS
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,"Liked everything about the room: high ceilings, comfy beds, equipped bathroom with all you need, : hair dryer , shampoo, soap, moving mirror for makeup and closer looks, etc
The stuff guy helped with the luggage. 
Nice Cafes all around the hotel!","Nothing! 
Strongly advised!",10,POS
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,The location,"Small room, not very nice.",4,NEG
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,Located near a S-Bahn Station,,4,NEG
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,In a good location for a nice area full of cafes and bars.,"Reception staff were rude and unhelpful - no greeting or welcome. Despite a conversation with the lady on reception in perfect English to tell me I could not have my room as the time was 13:50 and check-in is 14:00, a little later when asking if the front door would be locked at night and if so how to enter, she seemed to have lost her English and didn't want to speak to me.
The whole hotel is tired, which is not a problem considering the cheap price, but the whole place also needs a a good clean.",3,NEG
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,"The location is good, the facility is very old. Below average experience",,4,NEG
English,Berlin,Hotel Vivaldi Berlin am Kurfürstendamm,"The location 
24 hour reception
Regular change of towels","Stairs
Receptionist barely speak English
Cultural cold attitude by receptionists, robotic but got what I always requested. 
Too expensive for the service given
Construction outside starting at 8am",3,NEG
English,Berlin,The Westin Grand Berlin,"Very nice, clean and relaxing atmosphere!",Can’t think of anything.,10,POS
English,Berlin,The Westin Grand Berlin,"The Westin Grand is an institution with a reputation for upscale service. Since the renovation, I'd consider it at least on par with the Marriott at Potsdamer Platz -- maybe even slightly ahead when you take the grand atrium and good local cuisine into account. That's also thanks to the staff that had the same impeccable attitude I'd witnessed pre-pandemic. Unter den Linden/Friedrichstraße might not always be an ideal location depending on where in the city you need to be, but for any destination East of the Brandenburg Gate, this Westin will probably always be my choice. If you pay a little extra for the rooms facing the courtyard, the serenity of this hotel cannot be beaten.","There was no one to take our luggages upstairs or help with valet when we arrived. But then again, it was very hot outside, so I can't really blame the staff for hiding from the heat.",9,POS
English,Berlin,The Westin Grand Berlin,Everything was just great. The staff are very friendly and accommodating. The breakfast is amazing. The bar in the lobby was great and the lobby has a nice selection of drinks and snacks you can buy and take up to the room. The hotel is well positioned and close to most of the attractions.,Our first room the aircon was not working and they wanted to give us a fan which we did not accept. They rectified the situation and upgraded us to another room which was amazing.,9,POS
English,Berlin,The Westin Grand Berlin,"Great location, large rooms with balcony",,9,POS
English,Berlin,The Westin Grand Berlin,Great location!,,10,POS
English,Berlin,The Westin Grand Berlin,"Good and hearty omellette, attentive and helpful waiters / waitresses.","Fridge didn’t work and there was a Ben Jerry ice cream cup’s cap under the sofa that must have been there from a previous client, left uncleaned.. When I called the reception they said they couldn’t have cleaning or repair service in the evening. So I asked them to change the room. 
Then the rally began… One of the rooms I’ve been offered to change was dirty on the floor with sticky traces and a remarkable stain on the sofa chair. 
Then another room had a shared door with next guest room that reflected all the noise. 
And yet another one that was considered as an option did not have air conditioning. All this happened at the end of a long working day that I had come tired to the hotel and instead of relaxing had to switch from room to room. 
From 8:30 PM to 10:30 pm I was wandering around floors with repacked luggage. 
Finally I settled to the last room as then on I really wanted to get some rest.
Such a bad experience..",3,NEG
English,Berlin,The Westin Grand Berlin,,air conditioning in room did not work,4,NEG
English,Berlin,The Westin Grand Berlin,very clean bedding was wonderful,The Building hotel has air-conditioning problems. Which made the room stuffy uncomfortable. I did change my room four times. Unfortunately.,4,NEG
English,Berlin,The Westin Grand Berlin,Breakfast was great.,"First of all they take the deposit 50 euros for each guest and 50 euros we didn’t understand what for. Despite we paid in advance on booking they tried to take money for room again without checking or informing us, we just noticed the amount on terminal when paying “the deposit”. The deposit refunds automatically after 7 days, it seems like they use our money without paying for usage. 
The room is not convenient for staying more than a couple days.",4,NEG
English,Berlin,The Westin Grand Berlin,The room was clean. It smells nice.,"City-vieuw turned out, looking up to a wall straight next door. You have to pay extra for the wellness where the swimming pool is closed (completely) and there is only a few saunas and an empty steambad. When I pay this amount of money I think I could expect a little comfort and using a sauna should be free of charge. At the front desk you don't feel welcome at all. For me is was a once but never again experience.",3,NEG
English,Berlin,Estrel Berlin,"location, shower, staff, clean",split bed mattress,10,POS
English,Berlin,Estrel Berlin,"Comfortable beds, nice bathroom. I also liked the architecture of the Hotel.",Breakfast was not included in the price for the room. On my opinion the extra cost of 25€ each person for breakfast is really too high.,9,POS
English,Berlin,Estrel Berlin,Large room with good facilities and friendly reception staff,Dust in the floor in our bathroom not cleaned for three days,9,POS
English,Berlin,Estrel Berlin,Spa & Sport saloon,The cleaner guy came early in the morning and open the gate evey morning ;) You should tell him not enter without any response.,9,POS
English,Berlin,Estrel Berlin,"The bed was very comfortable, and the staff was helpful and supportive:)","The location, it is 30-40 minutes bus ride from the city center.",9,POS
English,Berlin,Estrel Berlin,"Spacy rooms, good starting point for exploring, very close to s bahn.",The lock key was not working. They gave us another room after two days of trying to solve the problem. Very unpleasent staff. Just one of them. Others were very nice and helpful. That specific one gave a bitter taste on stay in this hotel. She was arguing instead of solving the problem. Others were totally different.,3,NEG
English,Berlin,Estrel Berlin,Sauna and Spa area where ok. Really a shame they only open them in the late afternoon. Staff in the sauna area are quite rude.,"Alot of the information on their App they insist you download is out of date and simply wrong. The late night receptionist is extremely rude. I witnessed him yelling at a guest at the top of his lungs and he was also very curt and rude with any questions I had. All of the restaurants and bars are sub par and extremely over priced. I ordered a drink at the bar and it had 2 flies in it, the bartender argued with me over the flies and reluctantly poured me a new glass. The walls are extremely thin and my drunk, loud, German neighbours kept me up most nights with screams and door slamming.",4,NEG
English,Berlin,Estrel Berlin,the property was ok and it had good space,the location was in a very bad area,3,NEG
English,Berlin,Estrel Berlin,Location,"The view of the room, the room wasn't clean, there was boxer in the closet",4,NEG
English,Berlin,Estrel Berlin,,"Their was renovations going on. The room smelled from the fumes of the new paint. I woke up with pain in my chest from the smell. although some items new, they weren’t of high quality. Shampoo dispenser broke upon use. Shower is built in a way where the water easily leaves the shower area.",3,NEG
English,Berlin,Generator Berlin Mitte,"The staffs where nice and the room was comfortable, the location was nice as well it’s in the center of town which makes it easier to commute to anywhere or walking around, they are great touristic site to see around. I would stay again if I want to visit Berlin",Since it was summer maybe having a fan in the room would be nice.,10,POS
English,Berlin,Generator Berlin Mitte,Great place ✌️,,10,POS
English,Berlin,Generator Berlin Mitte,"Great location, very nice hostel",It was very hot in the room,9,POS
English,Berlin,Generator Berlin Mitte,"Great location, really close to the city centre, in a nice neighbourhood and close to city transport.",Only thing that I don't like is not being able to open a window in the room or having a better ventilation.,9,POS
English,Berlin,Generator Berlin Mitte,Every thing was superb.,Absolutely amazing and a positive vibes...,10,POS
English,Berlin,Generator Berlin Mitte,"Location at Berlin downtown, next to a metro station, bus and tram stops.","1 - The wifi on my floor only worked prorpely on the first of my stay. I complained for 4 days with the employees and they ignored my repair requests. Also 4g/5g reception is bad inside the rooms so was incommunicable to my family and friends.
2 - The toilet flush was broken in my room and again the staff ignored my many repair requests and denied me the right to switch to a room where it didn't smell like s...
3 - Avoid shared rooms they don´t have AC working for hot summer days.",3,NEG
English,Berlin,Generator Berlin Mitte,Staff was friendly except the security guy. He was intimidating.,"This is a hostel with bunch of private rooms. And, NO it's not a hotel.",4,NEG
English,Berlin,Generator Berlin Mitte,"The location is really great, you can join many cultural attraction by foot.","Such small bedrooms, no space to put luggage, not even space to open them inside of the room because of how tight it is. They put too many beds in function of the room size. It’s even a struggle to walk in the room because the luggages are laying everywhere on the floor. 
Also no air conditionning, so an 8 people bedroom feels more like a Sauna than anything else. 
The smell is also not the best since 8 people in such a small room are sleeping together + the fact that space is lacking for luggages/shoes etc",3,NEG
English,Berlin,Generator Berlin Mitte,The location was prime.,They played loud music every night till 23:00 and then still played music till 01:00 in the morning every day! They never cleaned the restrooms at our dorm and our shower light's didn't work during our whole stay!,4,NEG
English,Berlin,Generator Berlin Mitte,,It was very dirty. Not clean. Not a good experience. Wouldnt come again.,4,NEG
English,Bucharest,Moxy Bucharest Old Town,"fantastic place, great atmosphere & staff","the beds are really stiff, but this was the only con. we just didn’t sleep well at all",10,POS
English,Bucharest,Moxy Bucharest Old Town,"The location is a winner. We loved the free spirit, the young vibrations. We loved very much the design. The staff was very helpful. We loved the breakfast, not formal but included everything we could ask for.",,10,POS
English,Bucharest,Moxy Bucharest Old Town,"Good location, helpful and friendly staff, nice room",Nothing,9,POS
English,Bucharest,Moxy Bucharest Old Town,Good location. Friendly and helpful staff. Great breakfast.,Nothing,9,POS
English,Bucharest,Moxy Bucharest Old Town,"Room is extremely clean. As it is in the old town a bad smell comes from the drain but when the shower door is closed you can not feel it, this happens in every old town so this is not a complaint about the hotel at all, just FYI. The drinks in the bar were delicious and the bar/front desk employees were really nice and not pestering at all.","Breakfast at 60 Lau seems a little excessive, we didn't try it as other options close by were cheaper",10,POS
English,Bucharest,Moxy Bucharest Old Town,the location was good in the middle of the night life.,"I was expecting a bigger room for the sum of money i paid almost 110EUR a night. Not ever one glass was available, no kettle no water at least one upon arrival. the pillow too small and if add another it would be higher than normal. Sleep was not that relaxing.",4,NEG
English,Bucharest,Moxy Bucharest Old Town,The location was quite good but the road was very noisy. The decoration of room was nice. They have free lockers to store your bagages.,"Well first of all there is no wardrobe so you don't have anywhere to store your clothes. Please note that our room was considered superior or something. It was not the cheap one. There is no safe. There is no mini bar in the room. There is no fridge so have to go downstairs to drink water. The mattress was bad and hard. We saw some stains on the sheets. The road under the rooms is busy and noisy and the view is bad. You only see some abandoned old houses. The pillows are too small and they provide only one per person. The TV is positioned too low so practically you can't watch as they should put it at least one meter higher. No proper desk to work. TV remote control was not working good. The fan of AC made o lot of noise. No coffee maker. No value for money at all. Actually it is very expensive for a room without all the above amenities. Last but not least, there are no personal/one use shampoos etc in the bathroom so practically you use the one that the previous customers used which means that anybody can throw inside anything without control.",4,NEG
English,Bucharest,Moxy Bucharest Old Town,- Location,"- Over Priced
- Breakfast for a Mariott Hotel is too poor
- No Hot Chocolate served at breakfast (extra fee)
- Rooms are extremely small
- Views are really cruel
- Staff don't smile at all
- Sheets were also dirty from someone before us (so not changed)
- Body wash was empty in shower
- No easy WIFI
- NO LOCKERS in room
- Hanging clothes is very difficult",3,NEG
English,Bucharest,Moxy Bucharest Old Town,"Comfortable bed, lovely spacious hot shower, toiletries that were provided, bottle of water in room. Breakfast was lovely and plentiful.","The noise, the noise, the noise!! Kept me awake for hours both Friday and Saturday night. Very loud music until about 4-5am. No drawers or wardrobe for clothing, no safe or fridge in room.",4,NEG
English,Bucharest,Moxy Bucharest Old Town,"it’s a very modern hotel, the location is perfect, close to everything",the room is small and there is not even one drawer or wardrobe,4,NEG
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Excellent serving staff - from doormen, receptiondesk and bar, and more, great location. Wonderful renovation of main hall,",,10,POS
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","A stunning property . The refurbishment of such an impressive building , with so much respect for original features - it is exactly as I needed it to be ! I felt like a queen","The foreigner staff at the bar of the hotel is very rude and disrespectful , she would have been let go if she worked in the country where I live . Hopefully next time I will meet a better staff !",10,POS
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","A wide selection of pre-made food is available at the buffets, and additionally, you can order several breakfast dishes from the menu. The waitstaff service is of the highest level.",Unnecessary daily towel change despite information about the green policy. We don't like this.,9,POS
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection",Staff were very polite and helpful. Hotel otherwise impersonal.,Lack of atmosphere and main lobby was uninviting. There was a better and cheaper breakfast down the road.,9,POS
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","The building is amazing 
so historical 
We visited also the „safe“ vault bar 
We had a nice stay",,9,POS
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection",Nothing. Overrated,"No mini bar for a 5 star hotel, no bathrobes…",3,NEG
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Maria at the front desk was wonderful—friendly, welcoming and extremely helpful. Housekeeping staff also. Most of the rest of the people I came into contact with were glum, unsmiling and seemed absolutely annoyed that I would request things like a bucket of ice for my room or make a simple question about which way to turn out of the front door to reach a nearby avenue. A huge lack of customer attention that really put a damper on my whole stay.",surly staff.,4,NEG
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection",Not much. Good restaurant staff.,"Reception desk useless, rude and unhelpful, especially men. Could not even get me a taxi to airport. Room was very cold and aircon “function is locked” - unadjustable.",3,NEG
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","I love the location, clean","While checking out of the hotel the lady at the front desk did not provide the correct excess on purpose.
When my wife pointed this out to her, her face was filled with rage and she laughed with the Romanian colleague
Luckily my wife speaks the language and is a local. We travel regularly in Romania. Because of this disdain for the customer we will not return.
thanks.",3,NEG
English,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Hotel location is very good.
Hotel rooms are really good. We stayed in suite with balcony.
Breakfast was very good.
Bar stuff and restaurant were super friendly and helpful. I would like to point out Ukrainian girl in the bar and Marian the head waiter. 
Gabriel,who helped us with bags was very friendly and during our stay would greet us and have a lovely chat with us !","I have stayed in so many 5 star hotels but I have never met such a bad reception and concierge stuff in my all travels!
We stayed from Friday till late Monday afternoon.
When we arrived receptionist was cold and unfriendly , we just did not feel welcomed.
When we went to our room (we stayed in suite with balcony) and saw a greeting card and fruit platter and cake platter . When we looked opened the greeting card we say that it was intended for a totally different customer Mr. X and it looked that the gift platter wasn't fresh anyway so I am guessing no one bothered to clean it up from previous stay? 
When we walked down to the reception and gave reception guy this card he took it laughed ,told its not for us and did not even apologies. By the time we came back to our room in early evening to get ready, fruit platter was taken away. I guess that we were not as Important as previous person so we did not get any greeting card or fruit platter. 
On Saturday morning, when we were getting ready to head out I noticed that we did not have any tea spoons or tea bags in our room. When I walked and asked reception that we are missing basic things in our room he promised it will be delivered, again no apology ,but rather annoyed bothering him. It took them more than 24 hours to delivery two spoons and tea bags to the room, they tried to tell us that they have and we just did not see them and etc, they only delivered after 5 complaints and me loosing my patience ) 
Overall the hotel itself is good (rooms, design, bar) but the reception stuff is absolutely horrible. 
I can only recommend to stay in this hotel if you dont need anything from reception otherwise it will be unpleasant experience.
Our friends are going to Romania soon and we will definitely tell them to stay away from the hotel and just visit the bars within the hotel.",4,NEG
English,Bucharest,Central Guesthouse,"Cosy, clean, good location, good internet for IT work",,10,POS
English,Bucharest,Central Guesthouse,Value for money accommodation,,10,POS
