Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment
German,Berlin,Precise Tale Berlin Potsdamer Platz,"Empfang und Personal waren überaus zuvorkommend ohne aufdringlich zu sein Top! Wir haben ein Upgrade auf ein Studio erhalten, das wirklich sehr gut ausgestattet war. Das Bett war sehr bequem und das Frühstück war auch sehr gut. Wir haben uns sehr wohlgefühlt.",Im Bad hat es hin und wieder etwas muffig gerochen.,10,POS
German,Berlin,Precise Tale Berlin Potsdamer Platz,Grosses Bad,"sehr schwere Decke und der Bettembezug war unten kaputt, in der Minibar hatte es noch Snacks vom Vormieter und im Zahnputzbecher waren noch Zahnpastareste",9,POS
German,Berlin,Precise Tale Berlin Potsdamer Platz,"War mit meiner Partnerin für ein gemeinsames Wochenende im Precise Tale Berlin. Super Lage und ein besonders leckeres Frühstück. Toller Service und freundliches Personal. Zimmer waren sehr groß, geräumig, sauber und im Stile Londons der 30jähriger Jahre eingerichtet. Sehr schön. Ein herrliches Badezimmer mit einer freistehenden Badewanne, tollen Dusche und sogar ein zweites WC. Alles schick und wir kommen bald wieder.",,9,POS
German,Berlin,Precise Tale Berlin Potsdamer Platz,Die Zimmer sind sehr geräumig und die Aussicht ist der Hammer. Wir waren im 13 Stock...,Nichts...😁,10,POS
German,Berlin,Precise Tale Berlin Potsdamer Platz,Außergewöhnliche Zimmer. Sehr schön.,Am Frühstückservice muss gearbeitet werden. Personal wirkte sehr überfordert.,10,POS
German,Berlin,Precise Tale Berlin Potsdamer Platz,"Super freundlicher Empfang. Wunderschön eingerichtet das Apartment. Alles was benötigt wird ist da oder als Service buchbar. Wir haben uns sofort sehr wohl gefühlt. Tolle engagierte Mitarbeiter. Frühstück ist sehr sehr gut und in der Auswahl außergewöhnlich gut. Frische Salate und frisches Obst, versch. warme Angebote etc.","Beim Frühstück für den Kaffee ganz raus zu gehen auf die Terrasse vor dem Buffet und im Zweifel noch im Durchzug zu sitzen, wo alle rausgehen, um sich mit Kaffee zu versorgen ist ungünstig.",9,POS
German,Berlin,Precise Tale Berlin Potsdamer Platz,Die Zimmerausstattung war nett,"In Restaurant/Bar keine Buchungen auf Zimmer möglich, Hotel stellte nur nach mehrfachen Anrufen und Krisenkommunikation eine Rechnung aus. Versprochene Rückrufe haben nicht stattgefunden. Sehr mühsam und nicht besonders freundlich.",4,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,,"Zimmer war 19.45 Uhr bei Anreise nicht fertig, man sagte uns, es müsste noch kurz zurecht gemacht werden. Würden 2x vertrösten, sollten noch was essen gehen, gegen 21.15 zurück, erneut, es dauert noch kurz, trinken Sie doch noch was an der Bar. Gegen 21.45 Uhr war es dann fertig... Grund sei ein Buchungsfehler gewesen, der zu dieser Verspätung von 2 Stunden führte. Es war enttäuschend, zumal wir mit unseren Kindern (5 und 10 Jahre) schon den ganzen Tag unterwegs waren und am Ende des Tages nur noch enttäuscht und müde waren.
Frühstück mag ich gar nicht erwähnen, lange Schlange und langes Warten.... jedoch das Angebot war sehr gut.",4,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,gute Lage und sehr sauber,"zu wenig Frühstücksplätze, Zimmer an sich groß, trotzdem durch Architektur beengtes Gefühl",4,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,,"check in um 16:45 statt 15:00, da zimmer noch nicht fertig, sollte um 14:30 priorisiert werden und ab 15:20 gereinigt werden, was nicht nachvollziehbar ist. dann spätestens 16:00 fertig. 16:30 wurde mir ein kaffee oder tee angeboten, keine proaktive kommunikation, ich musste immer wieder nachfragen, was für einen gast unangenehm ist. apartment dann ohne ""complimentary water"", nur das schild war vorhanden.",4,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,Die Lage des Hotels ist gut. Am Potsdamer Platz hat eine gute Anbindung an den öffentlichen Verkehr. Ein grosses Einkaufszentrum ist in der Nähe sowie Checkpoint Charly.,"Die Reinigung blieb teilweise ganz aus, somit hatte man auch keine frischen Tücher mehr. Verbrauchsmaterial wie Taschentücher, Kaffee, Seife wurde nicht aufgefüllt. Die gebrauchten Kaffeetassen wurden von Freitag bis Dienstag nicht ersetzt oder gereinigt. Die Reception verspricht ständig dass alles erledigt wird und trotzdem klappt es danach nicht. Wir standen jeden Tag mehrere Mal an der Reception, jedoch vergebens. Wir raten von diesem Hotel ganz klar ab. Personal ist teilweise arrogant und kümmert sich um nichts. Im Restaurant spricht die hälfte des Personals kein deutsch.",3,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,,"Leider haben wir das gebuchte Zimmer nicht bekommen. Wir hatten das Penthouse gebucht, weil es uns in erster Linie wichtig war, viel Zeit miteinander zu verbringen. Wir sind drei Freundinnen und treffen uns einmal im Jahr. Am 1.11.22 lief die Stornofrist für unsere Reservierung ab. Am 2.11 (!!!) rief ein Mitarbeiter an und sagte, dass wir das gebuchte Zimmer nicht bekommen würden, weil sich das Hotel überbucht und das Penthouse doppelt vergeben habe. Man wollte uns dann in zwei Appartements unterbringen, was ich aber ablehnte, weil wir zusammen bleiben wollten. Der Mitarbeiter sagte dann, das wäre ok. Als wir am 4.11. anreisten, sagte uns der Mitarbeiter an der Rezeption dann jedoch wieder, dass das Penthouse belegt sei und wir nur die beiden Appartements bekommen können. Ein Preisnachlass gab es nicht, auch wenn wir nur ein Appartement genommen hätte (was natürlich viel günstiger war, als das Penthouse). Als „Entschädigung“ bot man uns ein Freigetränk an der Bar an… Insgesamt waren die Mitarbeiter an der Rezeption zwar nicht unfreundlich, hatten jedoch auch nicht viel Verständnis für unsere Situation. Man hätte das sicherlich professioneller regeln können. Wir teilten uns dann notgedrungen auf die beiden Appartements auf. Eine Reinigung der Appartements ist leider auch nicht erfolgt, obwohl wir das Türschild angebracht hatten und nachmittags, als wir kurz im Hotel waren, an der Rezeption Bescheid gesagt hatten, dass die Reinigung noch nicht erfolgt sei. Als wir abends um 23 Uhr wieder im Hotel waren, waren die Appartements noch immer nicht gereinigt und wir hatten keine sauberen Handtücher und kein Toilettenpapier mehr (wohl aber hatte jemand eine Flasche Wasser gebracht…). Der angekündigte 24/7-Service war trotz mehrmaliger Versuche nicht erreichbar. So war unser Aufenthalt leider insgesamt eine Enttäuschung, was sehr schade ist, weil das Hotel grundsätzlich optisch ansprechend und das Frühstück (inklusive Personal) hervorragend war.",3,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,"war modern, aber schon ziemlich „heruntergekommen“ für das Geld 
Frühstück und Lage top","Preis Leistung passt gar nicht!
Service nicht freundlich (Unsauberkeit erwähnt und patzig geantwortet)
und ziemlich durcheinander (beim Frühstück mehrmals Bestellungen vergessen)",4,NEG
German,Berlin,Precise Tale Berlin Potsdamer Platz,Wir haben ein kostenloses Zimmer Upgrade bekommen.,"Es war leider sehr Laut. Die Zimmer waren sehr schmutzig, auch nachdem „gereinigt“ wurde. Außerdem waren die Zimmer viel zu dunkel.",4,NEG
German,Berlin,Hotel Lützow,"Perfekte, ruhige Lage für einen Berlinaufenthalt",,10,POS
German,Berlin,Hotel Lützow,Ruhige Gegend. Tolle Auswahl beim Frühstück,,9,POS
German,Berlin,Hotel Lützow,"Das hotel ist Stadt nah. Man kann alles fußläufig erreichen
Das Personal ist super freundlich und hilfsbereit
Das Buffet ist klasse","Die Wände waren dreckig
Und das Bad war nicht ganz sauber
Dusche schimmelig",10,POS
German,Berlin,Hotel Lützow,"Das Frühstück war super.
ZimmerGröße war ausreichend zum Schlafen Bett war sehr weich.","Das Bad war sehr klein etwas in die Jahre gekommen.
Wenn auf Toilette gesessen kam niemand mehr rein.",9,POS
German,Berlin,Hotel Lützow,Das Hotel war sauber und unkompliziert. Für meinen Aufenthalt während einer Konferenz bestens geeignet. Es gab kostenloses Sprudelwasser auf dem Zimmer.,"Die Vorhänge an Fenster und Dusche waren etwas unpraktisch befestigt und ließen sich nicht gut bewegen (Fenster) oder waren einfach zu lang (Dusche). Das Fenster selbst ließ sich nur unter hohem Krafeinsatz schließen. Die Einrichtung wirkte auf mich wie eine Jugendherberge (Etagenbett, helles Holz). Es war aber alles sauber und ordentlich.",9,POS
German,Berlin,Hotel Lützow,"Das Hotel liegt in der Nähe von Wittenberg Platz, 10 Minuten zum Fuß. Wir sind extra wegen CSD angereist und waren sehr zufrieden wegen der Lage, Nollendorf Platz ist ganz nah und das war für uns wichtig. Auch ganz toll war dass im Zimmer einen Safe für Wertsachen vorhanden war.
Tücher wurden jeden Tag neugetauscht und Zimmer gereinigt. 
Personal ist nett und hilfsbereit. 
Würde wieder kommen.
Vielen Dank.
Viele Grüße, 
Stosic.","Es gibt nichts zu beanstanden, außer kleine Kleinigkeit, am zweiten Tag ist uns Duschflüssigseife ausgegangen, wurde aber auf Nachfrage am nächsten Tag aufgefüllt.",10,POS
German,Berlin,Hotel Lützow,Die Lage und das nette Personal,"was Bad war nicht sauber, die Dusche teilweise kaputt, es gibt keine Klimaanlage, somit war es im Zimmer am Abend sehr stickig und schwül.",4,NEG
German,Berlin,Hotel Lützow,,"Zimmer nicht besonders sauber, Duschstrahl hatte keinen Wasserdruck (Haare waschen nicht möglich)",4,NEG
German,Berlin,Hotel Lützow,,Es war eher eine Jugendherberge,4,NEG
German,Berlin,Hotel Lützow,Gute Lage für mein Anliegen.,"Die Matratze war extrem weich.
Das Bad war etwas ekelig, dusche hat geklebt, Kalk- und Schimmelspuren rund um die Dusche.
Die entlüftung des innenliehenden Badezimmers funktionierte nicht richtig, es gab somit fäkalgeruch aus dem abluftkanals",3,NEG
German,Berlin,Hotel Lützow,Personal freundlich,"Bad stark renovierungsbedürftig 
Teppichboden total verfleckt",4,NEG
German,Berlin,Hotel Lützow,,"Betten wurden nicht gemacht, Bett zu hart, ganz nebenan mehrere Metalltüren vom Studentenwohnheim, deren Türstopper nicht funktionierten: sie krachten den ganzen Tag laut zu!",3,NEG
German,Berlin,Hotel Lützow,gefallen hat uns der Frühstückstisch & das Buffet & die nette Bedienung,"Parkplatz 20euro im Parkhaus tgl.
Schimmel im Bad 
Löcher in Bettlaken 
tv funktioniert nicht 
wlan im 3 Stock keinen Empfang 
Personal konnte kein Deutsch , es wurde auf englisch kommuniziert 
Riesen Baustelle vor der Tür ,kein ausschlafen mgl 
& Baustelle im Haus",4,NEG
German,Berlin,Hotel Lützow,Das Frühstück hatte kein 3-Sterne-Niveau.,"Frühstück, Sauberkeit, technischer Zustand",4,NEG
German,Berlin,ALFA Hotel,"Gute Lage, viele Restaurants in fußläufiger Umgebung. Das Hotel liegt toll, Parkplätze gegen Gebühr tagsüber, nachts frei. Tiefgarage vorhanden. Sehr nettes Personal.",,10,POS
German,Berlin,ALFA Hotel,Das Frühstück,Der Stellplatz in der Garage war kostenpflichtig,9,POS
German,Berlin,ALFA Hotel,Kleines Hotel mit Frühstück und freundlichem Personal. Schöne Dachterrasse. Gerne wieder.,,9,POS
German,Berlin,ALFA Hotel,"Sehr gepflegt 
Freundliches Personal",Nix,9,POS
German,Berlin,ALFA Hotel,"Sehr nett ,alles so wie man es sich wünscht!",Sehr hohe Tiefgaragen Parkgebühr von Hotel,9,POS
German,Berlin,ALFA Hotel,Klein und fein,,9,POS
German,Berlin,ALFA Hotel,"Personal sehr freundlich Fahrstuhl vorhanden, Betten waren okay, Einwegrasierer, Duschhaube und Zahnbürste auf den Zimmern, WLAN vorhanden","Tiefgarage hat eine Höhe bis 1,90m, bis zur U-Bahn 1,6km, Preis-Leistungsverhältnis stimmt nicht, lauter Ventlator, keine Klimaanlage, kleines Zimmer, Mini-Badezimmer, in die Jahre gekommen, spartanisches Frühstück.",3,NEG
German,Berlin,ALFA Hotel,"Personal war freundlich.
Zimmergröße war gut, Einrichtung modern.","Das Frühstück war grauenhaft, leider das Schlechteste was ich bisher erlebt habe.
Die frisch aufgebackenen Brötchen war steinhart, als wären sie vom Vortag.
Pancakes nicht genießbar.
Konfitüren nur aus Packungen.
Boden von Zimmer teilweise klebrig, Oberflächen nicht abgewischt (Krümel/Flecken).
Mobiliar zwar relativ modern aber teilweise kaputt.",3,NEG
German,Berlin,ALFA Hotel,"In der Dusche fehlte eine Duschtür, Matratze war total durchgelegen. Zimmer War nicht gerade sauber.",,3,NEG
German,Berlin,ALFA Hotel,"Eigentlich nichts ......., außer die Ruhr im Zimmer","Der frühstücksraum war überfüllt und mussten sodann im Eingang Frühstücken, dass ist totaler Mist und die Sauberkeit lässt zu wünschen über. Ich komme auf keinen fall wieder.....",4,NEG
German,Berlin,ALFA Hotel,"Mitarbeiter beim Frühstück sehr nett und zuvorkommend. Frühstück gut. Lage gut, war auch der Grund für unsere Buchung.
Parken am Wochenende gratis auf der Ufnaustr. möglich.","Die Sauberkeit des Zimmers ließ sehr zu wünschen übrig. Zuerst bekamen wir ein ungemachtes Zimmer, dies wurde nach einem Telefonat und kurzer Wartezeit behoben. Das neue Zimmer sah zunächst sauber aus. Staub war jedoch überall, Gläser und Zahnputzgläser konnte man nicht benutzen. Sie klebten von Innen und außen! Das Bad hatte auf dem Boden noch Nägel von den Vorgängern. :(",4,NEG
German,Berlin,ALFA Hotel,Die Lage war für uns praktisch. Die Schlüssel-Übergabe erfolgte coronabedingt nach telefonischem Kontakt über einen codegesteuerten Ausgabekasten.,"Die Sauberkeit liess zu wünschen übrig. Die Zimmerreinigung war nicht sorgfältig ausgeführt(nach der ersten Nacht wurden zwar Handtücher ausgetauscht, die Betten aber nicht gemacht, der Staub am Boden schien nicht gesaugt zu werden), die Fliesen des Treppenhauses waren verschmutzt und wurden während der gesamten Aufenthaltszeit nicht gereinigt. Vertrocknete Blätter sammelten sich im hinteren Eingangsbereich.",4,NEG
German,Berlin,ALFA Hotel,,"Der Boden war sandig... die Fenster, also das Fensterputzen war mehr als überfällig. 
Wenn ich ein Zimmer für 3 Buche, erwarte ich eigentlich auch Bettwäsche für drei! Zumal ein Schlafsofa im Zimmer vorhanden war.",4,NEG
German,Berlin,ALFA Hotel,"Trotz nur 3 Übernachtungen wurden am 2 Tag die Betten überzogen auch die hängenden Handtücher wurden gewechselt!
Auch mit geöffnetem Fenster konnte man gut schlafen.","Zimmer war extrem zugestaubt, auch der Boden. 
Kaputte Glühbirnen im Bad wurde leider nicht gewechselt. 
Leider wurden beim Frühstück am 2 Tag die Reste vom Vortag serviert, vertrocknete Käse, Tomaten Mozzarella... 
Brötchen waren um 09.00 Uhr schon zu wenig, auf Anfrage ob noch was da wäre, ""dauert 15 min"". Es wurden keine! mehr aufgebackt!
Die Gäste nach uns hatten auch keine mehr bekommen. 
Nutella oder Marmelade wurde nur nach nachgefüllt, wenn danach gefragt wurde. Beschreibung und Bewertungen der Unterkunft waren extrem abweichend mit dem, wie es vor Ort war. Schade.",4,NEG
German,Bucharest,Antique Hostel,Wie gehabt bei meinen andere Aufenthälte.,Wie gehabt bei meinen andere Aufenthälte.,9,POS
German,Bucharest,Antique Hostel,Wie gehabt bei meinen andere Aufenthälte.,Wie gehabt bei meinen andere Aufenthälte.,9,POS
German,Bucharest,Antique Hostel,Die Lage ist super und das Hostel günstig.,"Im Zimmer mit acht Betten gab es nur zwei Steckdosen, die einzige Toilette auf der Etage war defekt, in den Duschen gibt es keine Ablage, unsere Fahrräder haben wir in einem Flur voller Müllsäcke geparkt, in der zweiten Nacht war mein Bett von einer anderen Person belegt. Einfach nicht gut.",3,NEG
German,Bucharest,Antique Hostel,"Perfekte Lage, nettes Personal, günstigster Preis!
Klimanalgae war vorhanden.","Sehr dreckige Gemeinschaftszimmer, sehr laut, da direkt an der Hauptstraße.",6,NEG
German,Bucharest,Antique Hostel,"unser Zimmer war sehr sauber, geräumig, die Lage und die tolle Aussicht.","Die Sanitäranlagen waren unfassbar dreckig, es gab zu wenig Toiletten, das gesamte Haus war eine Baustelle und es hat überall gestunken. Vorallem nach Rauch.",6,NEG
German,Bucharest,Antique Hostel,Die Lage war top. Die Zimmer waren gut gekühlt und die bäder waren relativ sauber.,"Das Personal ist höchst merkwürdig, genau so wie die Leute die sich den ganzen Tag in der Lobby aufhielten.",5,NEG
German,Bucharest,Antique Hostel,"Das Hostel liegt sehr zentrumsnah, dass heisst es ist zu Fuss nur wenige Minuten vom Hauptplatz entfernt.
Der Preis ist sehr tief.","Im Allgemeinen könnte es etwas sauberer sein. Das Personal schläft um 8 Uhr morgens noch auf dem Sofa. In der Nacht könnte einfach jemand von aussen hineinkommen ohne dass das das Personal es bemerken würde.
Ausserdem gibt es keine Schliessfächer und alles ist innen etwas dunkel. Auf den Treppen, die ohnehin schon steil waren, fanden gerade Malerarbeiten statt und die Terrasse war wegen Bauarbeiten geschlossen.",5,NEG
German,Bucharest,Antique Hostel,"-top Lage
-schönes Gebäude
-saubere Bettwäsche und Handtücher
-freundliches Personal","-Personal war freundich aber extrem jung und wirkte etwas unerfahren
-Sicherheit war zu wenig gegeben, da alle dormtüren kein Schloss hatten und die Eingangstüre dauerhaft offen war
-terasse wegen Renovierung nicht nutzbar
-Badezimmer und Duschen sollten öfter gereinigt 
werden
-eine Gendertrennung wäre bei Bad und Dorms wünschenswert",8,POS
German,Bucharest,Antique Hostel,"Lage im Zentrum
Sehr freundliches Personal
Klimaanlage","Die vielen Stiegen
Wieder einmal die anderen Gäste
Duschen sehr eng",8,POS
German,Bucharest,Antique Hostel,"Das Personal lässt sich auf den Bedarf des Gastes ein, super.",Zu wenig Zeit vor Ort verbracht.,7,POS
German,Bucharest,Antique Hostel,"Sehr freundliches Personal. Hat mir sogar den Koffer in die Zweite Etage getragen.
Normaler Standard für ein Hostel wie aus meiner Jugend gewohnt.
Sehr bequeme Matratze
Super Lage in der Altstadt.","Es hat nichts mit dem Hotel direkt zu tun...aber ich bin einfach zu Alt für Hostels. In der Jugend war es Toll, aber jetzt nicht mehr.
Super Personal, aber sehr unfreundliche und schlecht Erzogene Zimmerkollegen.",7,POS
German,Bucharest,Antique Hostel,Die Lage war akzeptabel. Die Gäste waren größtenteils nett.,"Nahezu alles war nicht dem was versprochen wurde. Es gibt keine Möglichkeit sich sicher zu fühlen, wenn sehr wahrscheinlich Leute ohne Obdach durch das Hostel schlendern und Abends in der Lobby schlafen. Noch schärfer ist es, dass sie ihre Kleidung und Besitztümer in deinem Zimmer meist aufbewahren und natürlich rein kommen können, wann Sie wollen.",1,NEG
German,Bucharest,Antique Hostel,Nur die Lage war Gut alles andere war schlecht.,"Gebucht hatte ich Zimmer mit Balkon, Bekommen habe ich ein Zimmer ohne. Mit der Begründung es wäre kein frei.
Daß Zimmer und die Betten waren dreckig Und es hat nach Muffel gesunken. Reise kastrophe nie wieder",1,NEG
German,Bucharest,Sarroglia Hotel,"Von der 1. bis zur letzten Minute entspannt, ruhig, sauber, freundlich …rundum „sorglos & Wellness“.",,10,POS
German,Bucharest,Sarroglia Hotel,Eigentlich alles. Preis Leistung stimmte,Kein freier Hotel Parkplatz vorhanden. Am Strassenrand sind Parkplätze schwer zu finden.,9,POS
German,Bucharest,Sarroglia Hotel,Sehr nah bei Familie,,9,POS
German,Bucharest,Sarroglia Hotel,"Nettes Personal, großes Zimmer, bequemes Bett","Das Zimmer richte nach Zigaretten Rauch, allerdins das Personal hat sich sofort darum gekümmert und danach war alles in Ordnung. Sie waren ausgebucht, von daher könnten die uns keine andere Zimmer anbieten. 
Schimmel an den Ecken im Badezimmer.",9,POS
German,Bucharest,Sarroglia Hotel,"Das Personal ist großartig - sehr professionell, sehr zuvorkommend und sehr nett.
Die Zimmer sehr sauber.
Alles Bestens.",,10,POS
German,Bucharest,Sarroglia Hotel,"Sehr gemütlicher Frühstücksraum, zuvorkommendes Personal, abwechslungsreiches Angebot",,9,POS
German,Bucharest,Sarroglia Hotel,,"Leider sehr laute Abwasserrohre in dem Zimmer, die die ganze Nacht über laute Geräusche gemacht haben. An Schlaf war nicht zu denken.
Die Problematik wurde zwar vom Techniker am zweiten Morgen unseres Aufenthaltes umgehend behoben, jedoch tauchte das Problem am Abend desselben Tages wieder auf. 
Man konnte uns erst am letzten Tag ein anderes Zimmer anbieten, da das Hotel angeblich ausgebucht war.",4,NEG
German,Bucharest,Sarroglia Hotel,"Lage, Restaurant und generelle Zimmerausstattung waren gut. Auch die Betten und der Schrank waren prima. Ebenso, war das Personal bemüht, wenngleich man beim Frühstück kein English gesprochen hat. Das Hotel hat eine tolle Bar und einen guten Service im Bereich Gastro","Die sehr gut ausgestatteten Zimmer haben zum Teil ein Problem mit Schimmel. Besonders in den Duschen und Badezimmern sieht man, dass es nicht gut gebaut wurde. Überall gibt es Schimmel und/oder Stockflecken. Es ist ausdrücklich KEIN Problem mit den Reinigungskräften, die einen guten Job machen. Einige Klimaanlagen haben Probleme und in allen Zimmern sind die Safes so klein, dass man keinen Computer bzw. Laptop/Tablet dort hineinbekommt.",5,NEG
German,Bucharest,Sarroglia Hotel,"großes Bett u. großes Zimmer (Superior), Whirlpool u. Sonnenterrasse on top floor, sehr nettes Personal","Sehr laut durch defekte Straßenbahnschiene vor der Tür, keine Handtuch-Halter im Bad, Parket-Fußboden löst sich, Safe hat nicht funktioniert, tw. defekte Sonnenliegen",5,NEG
German,Bucharest,Sarroglia Hotel,Badezimmer & Balkon gut,Frühstück,6,NEG
German,Bucharest,Sarroglia Hotel,Restaurant und Rezeption,,6,NEG
German,Bucharest,Hilton Garden Inn Bucharest Old Town,Super zentrale Lage. Zimmer war sauber und der Service sehr gut,,10,POS
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Die Lage am Rande der Altstadt ist klasse. Die Gegend rund um das Hotel ist insbesondere abends sehr belebt. Checkin war schon um 11 Uhr möglich. Die Zimmer sind sehr gut und modern ausgestattet, es gibt viele Steckdosen, die Dusche war sehr groß. Das WLAN funktionierte zuverlässig.","Es war dieses Mal nicht ganz so sauber, insbesondere die Klobrille (war beim ersten Besuch besser). In der Minibar befinden sich keine Getränke.",9,POS
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Super Lage
Sehr schönes und sauberes Hotel",Eigentlich war alles gut,9,POS
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Schönes, großes Zimmer. 
Alles sauber. 
Sehr gute Lage in der Altstadt.",,9,POS
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Sehr zentral gelegenes Hotel mit schönem Zimmer.
Die Betten waren ausserordentlich bequem und das Zimmer trotz der Lage sehr ruhig.",-,9,POS
German,Bucharest,Hilton Garden Inn Bucharest Old Town,Großes Zimmer. Sauber und gute Klimaanlage.,,9,POS
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Lage, Zustand des Hotels, Ausstattung; Bemühungen des Personals, für die Nacht ein anderes Zimmer zu finden, da in meinem Zimmer ein fürchterlicher Lärm herrschte, übrigens auch noch am Morgen (Kompressor oder ähnlich im Gebäude), 30% Ermäßigung dafür war eine nette Geste","Das Frühstück war schrecklich: nur eine Sorte Brot (Toastbrot), schlechte Waren (billiger Schinken und Käse - nichts weiter) Frühstückspersonal total überfordert (keine Eierbecher und Löffel gebracht, auf Hinweis wortlos hingestellt erhalten), keine Freundlichkeit; Parkmöglichkeit nicht direkt am Hotel (300m), was vorher nicht mitgeteilt wurde",4,NEG
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Saubere Zimmer, sehr zentral, super Frühstück","Achtung die ganze nacht laute Party in der ganzen Altstadt. Komplett absurd laute Musik. Den Bass und das Party Gebrüll hat man Do-So bis 05:00 gehört und gespürt. Und das nicht nur wenig
Wer einen leichten Schlaf hat, hat es hier schwer. 
Sehr unfreundlich war das Personal beim checkout
Ich habe dreimal nach einer Rechnung gebeten und keine erhalten. Es wollte mir auch keiner eine Kostenauflistung nennen. Soetwas finde ich in einem Hilton Hotel sehr unproffessionell. Sie haben mir versprochen mir per email was zu schicken, aber ich habe nichts erhalten.",6,NEG
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"Lage, moderne, neuwertige Ausstattung mit Mängeln","-Klospülung teilweise überredungs-bedürftig
- nur ein kleines Fenster in einer Ecke..Zimmer war immer düster.
..für ein 4-5 Sterne Hilton hätte ich zudem folgendes erwartet:
- Koffer ging auf Flug verloren- Hotel hat mir nicht zumindest eine Ersatz Zahnbürste oder sonstige Notartikel angeboten.
- Hotelpersonal war nicht begeistert und nicht proaktiv , bei der Airport Gepäckermittlung nachzufassen",6,NEG
German,Bucharest,Hilton Garden Inn Bucharest Old Town,"sehr zentrale Lage -alles im Altstadtviertel fußläufig erreichbar, Zimmer ok, Frühstück ausgezeichnet,","Wir hatten 4 Nächte in diesem Hotel verbracht, wenn das Hotel den Namen Hilton führt, glaubt man schon das die Betten gemacht werden, aber kein einziges mal wurden die Betten gemacht, bin schon sehr enttäuscht.",6,NEG
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Gebäude, Geschichte alles Top 👍",,10,POS
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Wow, schon architektonisch einzigartig, in einer ehemaligen Bank. Mit Bar im Tresor Raum. Ansonsten war alles so wie man es bei einem Hotel in dieser Klasse erwartet. Top Personal. Konnten gratis direkt vor dem Hotel parken.",,10,POS
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Hervorragend. In jedem Bereich. Personal super freundlich. Besonders Klasse, Alina beim Frühstück, aber tolle Führung tolles Haus. Lage einfach perfekt. Das Hotel hat den Charme des alten Bankhaus gesichert und alles Moderne integriert.",,10,POS
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Zimmer, Lage und Spa waren top. Sehr Stilvolles Hotel, kann ich sehr empfehlen für kurzen Städtetrip top, vieles fußläufig erreichbar.",,9,POS
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Super Hotel, die Bar hat die ganze Zeit geöffnet. Sehr freundlich. Gerne wieder",Das Essen ging so.,10,POS
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","Ein sehr schönes historisches Hotel 
Authentisch freundliches Personal",,10,POS
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection","im Hotel ist alles perfekt, 
Lage - Ausstattung - Frühstück 
ABER -","Unsere Firma ist 4 mal im Jahr im Marmorosch Hotel in Bukarest. 
Unsere Buchung wurde 4 Wochen vor Reise Stonierungsfrei und mit sofort Bezahlung gebucht. 
Es wurde explizit nochmals per mail die Kategorie von Zimmer angefragt, gegen Aufpreis wenn nötig. 
Leider hat die Rezeption es nicht geschafft 
die bestellten Zimmer zu reservieren. 
Die Mail an die Geschäftsführung mit der Bitte um Erklärung wurde mit - 
wir sind zu 95% ausgebucht. 
SEHR .KUNDEN FREUDLICH beantwortet. 
unsere Konversation mit dem Hinweis bei der letzten Buchung im März 2023 funktioniert es auch und mit der Bitte um weitere Erklärung - Umbuchung - etc. 
wurde nicht beantwortet- kein sorry 
oder dergleichen. 
Bei 95 % Auslastung sind Hotels anscheinend nicht an Firmen die im Jahr 4 mal mehrere Zimmer buchen interessiert 
wir überlegen dass nächste malwoanders zu buchen - vielleicht kommt noch eine Erklärung Viel Erfolg weiterhin 
Domolos Development SRL 
Fraundorfer Andreas",3,NEG
German,Bucharest,"The Marmorosch Bucharest, Autograph Collection",moderne Räume,Personal war extrem unfreundlich. Ob Rezeption oder Spa,5,NEG
