Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,Turkish,아마노 그랜드 센트럴은 한 단계 업그레이드 된 시설을 제공합니다. 객실은 매우 깨끗하고 아늑했으며 훌륭한 전망을 자랑했습니다. 매우 편리한 위치에 있어 베를린 시내 주요 명소에 쉽게 접근할 수 있었습니다.,방음이 조금 더 개선되었으면 좋겠습니다. 복도에서의 소음이 가끔 방 안으로 들리곤 했습니다.,9,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,Romanian,"호텔 아마노 그랜드 센트럴은 아름답고 고급스럽습니다. 방은 넓고 깨끗하며 편안합니다. 직원들은 매우 친절하고 도움이 되었고, 위치는 매우 좋았습니다.","아침식사는 가격이 좀 비싼 편이었지만, 맛과 품질이 우수하여 추천할만 합니다.",8,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,Turkish,"호텔 아마노 그랜드 센트럴은 블랙 테마의 편안하고 깔끔한 내부 디자인과 넓은 공간으로 가득 찼습니다. 다양한 현대적인 편의 시설과 직원들의 친절함도 마음에 들었습니다. 뿐만 아니라, 호텔 바에서의 커피와 칵테일도 매우 훌륭했습니다.","그러나, 가끔 식사 서비스가 다소 실망스러웠습니다. 느리고, 일부 음식의 품질이 일관되지 않았습니다.",8,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,Turkish,신선하게 준비된 맛있는 아침 식사와 아름다운 경치의 루프탑 바가 좋았습니다. 호텔은 베를린 중앙역에 매우 가까워 교통도 편리합니다.,폐쇄식 창문 때문에 방 안에서는 약간의 공기 부족을 느낄 수 있었습니다. 가끔 방음이 좋지 않았습니다.,8,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,Spanish,"호텔 아마노 그랜드 센트럴 특유의 청결하며 현대적인 인테리어가 인상적이었습니다. 위치도 베를린 중앙역 가까이에 있어 이동에 편리하였고, 주변에 레스토랑과 상점들이 많아 좋았습니다.","특별히 불만하거나 불편했던 점은 없었으나, 스태프들의 서비스가 조금 더 친절했으면 좋겠다는 생각이 들었습니다.",8,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,English(Chinese),"호텔 내부의 디자인이 세련되었고, 객실이 편안하고 넓어 좋았습니다.",아침 식사의 메뉴가 조금 더 다양해지면 좋을 것 같습니다.,8,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,English(German),공항가기 위해서 너무 좋은 위치였다. 카페는 정말 호께한다. 너무 깔끔하고 별 5개. 현대적인 디자인.,무역시 위치만 깔네. 당근치에 아난입이나 스평이 없어 덜요.,7,POS
호텔 아마노 그랜드 센트럴(Hotel AMANO Grand Central),Berlin,Korean,English(Russian),빌딩 외관이며 로비 분위기가 현대적이다. 주요 관광지와 가까운 위치에 있다.,"객실의 청결 상태가 불량하고, 서비스 직원들의 응대가 불친절했다. 방음이 잘 되지 않아 다른 객실의 소음이 크게 들렸다. 가격 대비 서비스의 품질이 낮았으며, 아침식사 비용이 포함되어 있지 않아 추가로 비용이 더 발생했다. 이런 이유들로 이 호텔을 다른 관광객들에게 추천하지 않겠다.",3,NEG
멜리아 베를린(Meliá Berlin),Berlin,Korean,Korean,"호텔의 편의성은 참좋았습니다. 맛있은 음식을 제공하는 레스토랑은 정말로 참좋았고, 홈지모 스페인 아이템이 이끌어 있다는 사실 때문에 생활을 하는 데 테마밖에 없습니다. 근거리의 찾바딩시스템, 건설반복 시스템이라던가 잘 되있어 뿐만 아니라 반등소염 방초술도 있었습니다.",어디서나 홈스킨이 없으면 양식사이즈의 식장은 죽어서 새로운 골친으로 번역되는 경우가 많습니다. 형님이 가능하다면 환경의 뿐만 아니라 골친도 잘 철저하게 신경쓰야 합니다. 중요한 게 포인트 바게졌으니 맛있는 이미지를 가야 합니다.,8,POS
멜리아 베를린(Meliá Berlin),Berlin,Korean,French,"멜리아 베를린은 위치가 아주 좋았습니다. 베를린의 중심지에 있어서 주요 관광지를 쉽게 방문할 수 있었습니다. 또한, 호텔 직원들이 매우 친절하고 도움이 되었습니다.","방이 조금 좁았지만, 깨끗하고 편안했습니다.",9,POS
멜리아 베를린(Meliá Berlin),Berlin,Korean,English(Romanian),"멜리아 베를린은 뛰어난 서비스와 훌륭한 숙박 시설을 제공합니다. 방은 넓고 편안하며, 직원들은 친절하고 도움이 됩니다. 사용 가능한 레스토랑도 매우 좋습니다. 호텔의 위치는 주요 관광지와 가까워 이동하기에 편리합니다.",과일 바구니가 제공되지 않았다는 점은 약간 실망스러웠습니다.,9,POS
멜리아 베를린(Meliá Berlin),Berlin,Korean,English(Spanish),"아주 멋진 호텔이었습니다. 방은 넓고 편안했으며, 직원들은 매우 친절했습니다. 위치도 아주 중심부에 있는 편이라 도시 구경하기에 최적의 장소였습니다.",아침 식사는 조금 향상될 필요가 있어 보였습니다. 선택의 폭이 좁았고 음식 품질이 그리 좋지 않았습니다.,7,POS
멜리아 베를린(Meliá Berlin),Berlin,Korean,English(Spanish),멜리아 베를린의 위치는 아주 훌륭했어요. 베를린 중심부에 위치해 있어 관광하기 아주 편리했습니다. 그리고 직원들이 매우 친절해서 기분이 좋았습니다. 방은 깨끗하고 넓어서 편안했습니다. 또한 호텔 내부의 레스토랑도 아주 맛있었습니다.,특별히 불편했던 점은 없었습니다.,9,POS
멜리아 베를린(Meliá Berlin),Berlin,Korean,English(German),호텔의 위치와 직원들의 친절함은 매우 좋았습니다.,"우선, 방의 청결도가 매우 불충분했습니다. 침구에 먼지가 보였고, 욕실엔 비누 겉에 껍질이 그대로 붙어 있었습니다. 또한, 방음이 잘 되지 않아 밖의 소음이 자꾸 들려서 숙면을 취하기 어려웠습니다. 무엇보다 심한것은 에어컨이 잘 작동하지 않아 밤새 더위를 견뎌야 했습니다. 아침식사도 다양성이 부족했으며, 특히 커피의 맛이 좋지 않았습니다.",4,NEG
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Korean,English(Korean),"룸 컨디션이 훌륭했고, 직원들이 매우 친절했습니다. 호텔의 위치도 중심부에 위치해 있어 매우 만족스러웠습니다.",실내 풀장이나 스파 같은 부대 시설이 부족했습니다.,8,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Korean,Spanish,"베를린 중심가에 위치하고 있어서 공원, 레스토랑, 여러 명소들에 쉽게 접근할 수 있었습니다. 룸 내부도 넓고 깨끗했으며, 침대도 편안했습니다. 직원분들의 서비스도 아주 만족스러웠습니다.","주변이 자주 시끄러웠지만, 호텔 자체는 크게 불편한 점이 없었습니다.",8,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Korean,English(Italian),"호텔 베를린, 베를린 회원의 라디슨 개별인들이 위치한 장소가 좋습니다. 고객 서비스는 훌륭하고, 시설도 청결하며 현대적입니다.",가격이 조금 비쌈이 단점입니다.,8,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Korean,English(German),"호텔 베를린의 인테리어는 유니크하면서도 편안했습니다. 직원들은 모두 친절했고, 서비스도 수준급이었습니다. 무엇보다 호텔 위치가 너무 좋아서 베를린의 주요 관광지를 편하게 방문할 수 있었습니다.",아침 식사 메뉴가 조금 단조로웠지만 전반적으로 맛있었습니다.,9,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Korean,Turkish,홈 기조의 아파트가 편했습니다. 생활 편의성 및 편안성을 소진합니다.,찾아가기가 조기 못하고 편한 흑백 지역이 아닙니다. 가깝습니다. 지도로만은 파악할 수 없는 창에 이하가 있어서 재간하지 못하셨습니다.,4,NEG
노보텔 부쿠레슈티 시티 센터(Novotel Bucharest City Centre),Bucharest,Korean,English(French),위치는 시내 중심부에 있어 이동이 편리했습니다.,"객실은 너무 작았고 청결 상태도 만족스럽지 못했습니다. 또한, 직원들의 서비스도 전반적으로 만족스럽지 못했습니다.",4,NEG
Sunrise Apartments,Bucharest,Korean,Turkish,아파트는 넓고 쾌적했습니다. 위치도 중심가에 가까워 편리했습니다.,특별히 불편한 점은 없었습니다.,8,POS
Park Inn by Radisson Bucharest Hotel & Residence,Bucharest,Korean,French,"호텔의 위치가 상당히 좋습니다. 부쿠레슈티의 중심에 위치해 있어서 대부분의 관광지를 쉽게 방문할 수 있었습니다. 또한, 호텔 직원들이 매우 친절했고, 객실이 깨끗했습니다. 아침식사도 훌륭했습니다.",특별한 불편한 점은 없었습니다.,8,POS
그랜드 호텔 콘티넨털(Grand Hotel Continental),Bucharest,Korean,English(Korean),로마니아의 전통적인 감각을 느낄 수 있어서 좋았습니다. 직원들의 서비스도 매우 만족스러웠습니다.,특별히 아쉬운 점은 없었습니다.,9,POS
유로파 로얄 부쿠레슈티(Europa Royale Bucharest),Bucharest,Korean,Spanish,"건물 외부와 안부의 간접한 예술 작품, 공군의 발그래들 그리고 클래식 분위기는 고통적인 전र도 인쇄를 끼보이는 것 같았다.",상식이 만간 짜증나는 때가 있었지만 전체적으로 꿀성적인 출발이다.,8,POS
호텔 베르텔로트(Hotel Berthelot),Bucharest,Korean,English(Romanian),호텔 베르텔로트는 깨끗하고 현대적인 객실과 친절한 직원들을 가지고 있습니다. 위치도 좋아서 여러 관광지를 걸어서 갈 수 있었습니다. 아침 식사도 다양하고 맛있었습니다.,"밤에 좀 시끄러운 편이었지만, 그래도 나머지 모든 것이 만족스러웠기 때문에 크게 거슬리지 않았습니다.",8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Turkish),"오케이 호스텔 마드리드는 청결하고 편안했습니다. 방은 아늑하게 잘 꾸며져 있었고, 침대는 편안했습니다. 직원들은 모두 친절하고 도움이 되었습니다. 위치도 마드리드 관광지에 가까워 이동하는데 불편함이 없었습니다.","아침식사 메뉴가 다양하지 않아 좀 아쉬웠습니다. 분위기는 조용하고 편안했지만, 이벤트나 액티비티가 좀더 있었으면 좋겠다는 생각이 들었습니다.",8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Spanish),"스텝들이 친절하고, 객실이 깨끗해요. 오케이 호스텔 마드리드의 위치는 완벽했습니다. 도시의 주요 관광지에 빠르게 갈 수 있어서 좋았습니다.",시끄러운 밤 생활에는 적응하시는 것이 좋습니다. 그러나 그것은 마드리드에서의 생활의 일부분입니다.,8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Russian),"오케이 호스텔 마드리드에서의 숙박은 정말 즐거웠습니다. 청결한 객실, 친절한 스태프, 그리고 훌륭한 위치 덕분에 로컬의 생활을 직접 체험할 수 있었습니다. 마드리드를 방문하면서 이런 좋은 숙소를 찾을 수 있어서 정말 행운이었습니다. 제가 가장 좋아한 점은 그들의 놀라운 고객 서비스였습니다. 항상 도움을 주려고 애쓰는 스태프로 인해 더욱 즐거운 여행이 되었습니다.","특별히 불만족스러웠던 점은 없습니다. 다만, 아침 식사 메뉴가 다양하지 않아 조금 아쉬웠습니다. 그럼에도 불구하고, 전체적으로 매우 만족스러운 숙박이었습니다.",9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,Chinese,이 호스텔은 매우 깔끔하고 직원들도 친절해서 좋았습니다. 또한 위치도 마드리드 중심부에 있어서 이동하기 편리했습니다.,특별히 불편함을 느낀 부분은 없었습니다.,9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Romanian),방이 굉장히 깨끗하고 좋습니다. 특히 직원들이 매우 친절해서 기분이 좋았습니다. 매드리드의 중심지에 위치해 있어서 주변을 돌아다니기 편리했습니다.,아무래도 호스텔이다 보니 개인의 프라이버시는 다소 떨어집니다. 하지만 이를 감안하더라도 가성비가 매우 뛰어납니다.,9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,Russian,"오케이 호스텔 마드리드는 사랑스러운 위치에 있습니다. 거리는 활기차고 항상 무슨 일이 일어나고 있는데, 호스텔 자체는 매우 조용했습니다. 직원들은 친절하고 도움이 되었습니다.","욕실이 조금 작습니다만, 이것은 민박집이기 때문에 너무 불만을 가진 것은 아닙니다. 그러나 수압이 더 좋았다면 좋았을 것입니다.",8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,Korean,"친절한 직원, 깨끗한 시설, 그리고 아주 편안한 숙박 환경. 매드리드를 즐기기에 완벽한 위치에 있어 매우 만족스러웠고, 벽화들이 인상적이었습니다. 또한, 세련된 내부 디자인은 호텔의 분위기를 더욱 살려주었습니다.","방음이 완벽하진 않았지만, 대체적으로 괜찮았습니다. 또한, 옆방에서 어떤 소리가 들리긴 하지만 크게 방해되지는 않았습니다.",9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Romanian),위치가 좋고 룸 컨디션이 깨끗했습니다. 직원들이 친절하게 대해 주셔서 기분이 좋았습니다.,워낙 인기 있는 곳이라 베딩이 조금 덜 깨끗한 느낌이 있었습니다.,9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,Korean,"호스트들이 친절하고, 분위기도 좋아서 만족스러웠습니다. 시내 중심가에 위치해 있어서 이동하기에 편리했습니다.",방음이 잘 안돼서 옆방 소리가 들렸습니다. 주방 시설이 좀 더 갖춰지면 좋을 것 같습니다.,8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Spanish),"무엇보다 위치가 너무 좋았습니다. 관광지로의 접근성이 매우 용이하고, 러기지 스토리지 서비스도 잘 이용하였습니다. 패밀리 룸이 넓고 청결하였으며, 침대도 편안했습니다.","아침식사 메뉴가 아주 다양하진 않았지만, 가격 대비 만족스러웠습니다.",8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,French,"아주 깨끗하고 친절한 직원들이 인상적이었습니다. 방이 넓고 침대도 편안했습니다. 아침식사도 맛있었고, 위치도 좋아서 마드리드 시내를 쉽게 돌아다닐 수 있었습니다.",밤에 소음이 좀 있어서 잠에 조금 방해가 되었습니다,9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Chinese),오케이 호스텔 마드리드는 특별히 깨끗하고 편안한 숙박 시설을 제공했습니다. 또한 위치가 너무 좋아 도시 탐험을 하기에 완벽했습니다. 적극 추천합니다!,특별히 불편했던 점은 없었습니다.,8,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(Turkish),시설 깨끗하고 직원들이 매우 친절하고 도움이 많이 됨. 위치도 가격 대비 훌륭함.,방음이 조금 더 개선되면 좋을 것 같음. 그 외에는 불편한 점 없음.,9,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,English(German),"이 호스텔의 위치는 매드리드의 핵심 지역에 있어 관광 명소에 가기에 아주 편리합니다. 직원들은 친절하고 항상 도움이 필요할 때마다 도와줬습니다. 방은 깨끗하고 편안했으며, 잘 관리된 공용 공간은 사람들과의 만남을 즐길 수 있는 좋은 장소였습니다. 구경하거나 밥 먹으러 나갈 때 지도와 추천률이 높은 맛집 등의 정보를 제공해주어 매우 유용했습니다.","밤에는 약간 시끄러울 수 있으니, 조용한 환경을 선호하는 분들에게는 이 부분을 고려해봐야 할 것 같습니다.",7,POS
오케이 호스텔 마드리드(Ok Hostel Madrid),Madrid,Korean,Turkish,위치는 좋았습니다.,"그러나, 방음이 잘 되어있지 않아서 다른 손님들의 소음 때문에 힘들었습니다. 또한, 침대가 불편하고 침구류가 깨끗하지 않았습니다. 청소 상태도 만족스럽지 않았습니다. 더불어, 직원들의 서비스 태도도 개선이 필요하다고 생각합니다.",3,NEG
아파르타멘토스 후안 브라보(Apartamentos Juan Bravo),Madrid,Korean,English(German),"아파트의 매력은 역시 '내 집 같은 편안함'이 아닐까 싶네요. 후안 브라보 아파트는 체크인부터 착한 서비스로 감동을 주었습니다. 그리고 아파트의 꽤 넓은 공간과 편안한 분위기에 완전히 반했습니다. 특히, 주방이 완벽하게 갖춰져 요리하기 좋았습니다.",그러나 이 아파트는 상당히 오래된 느낌이었습니다. 일부 가구와 기기들은 수리가 필요하다고 느꼈습니다.,8,POS
아파르타멘토스 후안 브라보(Apartamentos Juan Bravo),Madrid,Korean,Korean,"위치는 마드리드 중심부에 가깝고, 주변에 식당과 상점도 많아서 편리했습니다.","그러나, 호텔의 청결 상태는 매우 별로였습니다. 방이 깨끗하지 않았고, 특히 화장실에서는 냄새가 나기도 했습니다. 또한, 호텔 직원들의 서비스도 만족스럽지 않았습니다. 요청사항에 함께 하지 않는 대응과 불친절한 태도를 보였습니다. 조식도 너무 기본적이며 다양하지 않았습니다.",3,NEG
AVA Rooms,Madrid,Korean,English(German),마드리드 시내와 가까운 위치입니다,"방은 매우 협소했고, 소음이 심했습니다. 또한, 방 청소 상태가 만족스럽지 못했습니다",4,NEG
CH Rayuela,Madrid,Korean,English(Korean),호텔 위치가 도시 중심지에 있어 이동이 수월했습니다.,"청결 상태가 불만족스러웠고, 서비스도 매우 실망스러웠습니다. 소음이 너무 커서 편안히 잘 수 없었습니다.",2,NEG
Hostal Pio Centro,Madrid,Korean,English(Russian),마드리드 중심부에 위치하여 접근성이 좋았습니다.,"하지만 방은 너무 좁고, 청결상태도 만족스럽지 못했습니다. 또한 소음이 심해서 잠을 제대로 이루지 못했습니다. 따라서 이 호텔을 추천하지 않을 것입니다.",2,NEG
호스탈 프라다(Hostal Prada),Madrid,Korean,Chinese,"마드리드 중심부에 위치해 있어 무척 편리했습니다. 주변에 맛있는 식당들도 많고, 관광명소도 걸어서 갈 수 있어서 좋았네요. 방도 깨끗하게 청소되어 있었고, 직원들도 친절했습니다.",방음이 잘 안되는 편이라서 밤에 좀 시끄러웠습니다. 그래도 위치가 너무 좋아서 만족했습니다.,8,POS
호스탈 프라다(Hostal Prada),Madrid,Korean,Romanian,"직원들이 매우 친절하고 도움을 주었습니다. 방은 깨끗하고 편안하였으며, 위치는 마드리드 중심에 있어 어디로든 이동하기 편리하였습니다.","가격이 조금 비싼편이지만, 위치와 서비스를 고려했을 때 들인 비용이 가치가 있었습니다.",8,POS
호스탈 프라다(Hostal Prada),Madrid,Korean,French,"호스탈 프라다는 위치가 너무 좋았습니다. 마드리드 중심부에 위치해 있어서 주변 명소들을 쉽게 방문할 수 있었습니다. 또한, 직원들이 친절하게 대해줘서 기분이 좋았습니다.","방이 조금 작았지만, 그래도 깨끗해서 만족스러웠습니다.",8,POS
호스탈 프라다(Hostal Prada),Madrid,Korean,English(Spanish),호텔의 위치가 너무 좋았어요. 마드리드 중앙에 위치해 이곳저곳 구경하기에 아주 편했습니다. 방이 깔끔하고 아늑했어요. 직원들이 친절하게 대해주어서 기분이 좋았습니다. 다음에 마드리드에 또 오면 여기서 묵을 예정입니다.,객실의 음질 통제가 좀 더 필요하다고 생각합니다. 가끔 바깥 소음가 들려서 잠을 설쳤습니다.,8,POS
Bob W Arte,Madrid,Korean,English(German),"호텔이 너무 아름답고 잘 설계되어 있었습니다. 스태프들은 친절했고, 시설은 깔끔했습니다. 또한 매우 중심적인 위치에 있기 때문에 이동하기 편리했습니다.",아니면 원하는 모든 것이 다 있었습니다.,8,POS
Home Suite Home Gran Via,Madrid,Korean,English(Chinese),홈 스위트 홈 그란 비아 호텔은 매드리드의 중심에 위치해 있어 여행하기 아주 편리했습니다. 사랑스러운 인테리어와 넓은 객실이 인상적이었습니다. 또한 직원들의 친절과 맛있는 아침식사는 더욱 기억에 남네요.,"가끔 소음이 있었지만, 도시 중심부에 위치한 만큼 이해하고 넘어갈 수 있었습니다.",8,POS
호스탈 마리아 크리스티나(Hostal Maria Cristina),Madrid,Korean,Spanish,"방이 매우 깔끔했고, 위치도 예술센터에서 가까워서 좋았습니다. 직원들도 매우 친절했습니다.",nan,8,POS
Hostal Gaudí,Madrid,Korean,English(Korean),호텔은 깨끗했고 직원들은 매우 친절했습니다. 호텔의 위치는 매드리드를 탐험하기에 이상적이었습니다.,"방은 약간 작았지만, 가격대비로는 만족스러웠습니다. 하지만, 일부의 경우에는 소음이 문제가 될 수도 있습니다.",8,POS
JC 룸스 산타 아나(JC Rooms Santa Ana),Madrid,Korean,German,호텔이 깨끗하고 직원들이 친절했습니다. 뿐만 아니라 산타 아나 광장 근처라서 위치도 좋았습니다.,nan,8,POS
Residencia Universitaria Claudio Coello,Madrid,Korean,French,"위치가 너무 좋아서 주요 관광지를 편하게 다닐 수 있었습니다. 직원들도 친절하고, 방은 깔끔하게 청소되어 있었습니다.","비록 건물이 좀 오래되었지만, 그래도 관리가 잘 되어있어 큰 불편함은 없었습니다.",8,POS
Room Plaza España,Madrid,Korean,English(German),"룸 플라자 에스파냐 라는 이름에 걸맞게, 방은 굉장히 넓었어요. 그리고 무엇보다도 그 위치는 매드리드에서 가장 중요한 명소 중 하나인 플라자 에스파냐에서 가까웠어요. 이는 쇼핑, 식사, 그리고 도시 탐험에 매우 편리했습니다.",특별히 불편함을 느낀 점은 없었습니다.,10,POS
"Hotel Apple Inn, New Delhi Railway Station",New Delhi,Korean,French,"직원들이 친절하고, 객실이 깨끗함
무료 와이파이 제공과 좋은 위치",소음이 약간 있고 아침 식사가 다양하지 않음,8,POS
"Hotel Apple Inn, New Delhi Railway Station",New Delhi,Korean,English(Spanish),1. 레스토랑의 음식 맛이 괜찮았습니다. 2. 호텔 직원들이 친절했습니다.,"1. 호텔의 청결 상태가 불만족스러웠습니다. 2. 방음이 잘 되지 않아 불편했습니다. 3. 위치도 멀고, 주변 환경이 좋지 않았습니다.",4,NEG
뉴델리 YMCA 투어리스트 호스텔(New Delhi YMCA Tourist Hostel),New Delhi,Korean,Chinese,위치가 중심부에 있어 이동이 편리했습니다.,"시설이 낡아 깨끗하지 않았습니다. 또한 직원들의 응대가 불친절하였고, 방음이 잘 되지 않아 밤에 잠을 잘 수 없었습니다.",2,NEG
"프라이드 플라자 호텔, 에어로시티 뉴델리(Pride Plaza Hotel, Aerocity New Delhi)",New Delhi,Korean,Russian,"호텔의 인테리어가 멋져요. 룸 서비스도 좋고, 직원들도 친절해요. 특히, 아침 식사가 맛있었어요. 입지도 좋아서 새벽 비행기를 이용하기에 적당한 곳이에요.","어떤 특별한 볼거리는 없지만, 공항 인근에 숙박하기에는 가장 좋은 선택임에 틀림없어요.",9,POS
"프라이드 플라자 호텔, 에어로시티 뉴델리(Pride Plaza Hotel, Aerocity New Delhi)",New Delhi,Korean,English(Turkish),"호텔의 위치가 좋고, 시설이 현대적입니다.","직원들의 서비스가 만족스럽지 않았고, 방내 청결 상태가 불량했습니다. 또한, 실내 조명이 너무 어두워, 불편했습니다.",4,NEG
하얏트 리젠시 델리(Hyatt Regency Delhi),New Delhi,Korean,German,"델리 트래픽을 피해 편안하게 머무를 수 있었으며, 호텔 스텝들이 매우 친절했다. 잘 관리된 시설과 음식도 뛰어났다.",가격이 다소 비싸지만 그만큼의 가치가 있다고 느꼈다.,8,POS
하얏트 리젠시 델리(Hyatt Regency Delhi),New Delhi,Korean,English(Spanish),하얏트 리젠시 델리는 고급스러운 내부 인테리어와 뛰어난 서비스를 제공합니다. 인도의 전통문화를 체험할 수 있는 훌륭한 위치에 있습니다.,체크인 프로세스가 약간 불편했습니다.,8,POS
하얏트 리젠시 델리(Hyatt Regency Delhi),New Delhi,Korean,French,"하얏트 리젠시 델리의 서비스는 매우 훌륭했습니다. 방은 넓고 편안했고, 뷰도 아름다웠습니다. 또한 식당에서 제공하는 음식은 맛도 좋고 다양하였습니다. 위치도 델리 중심가에 있어 다른 명소를 돌아다니기에 편리하였습니다.",특별히 불편한 점은 없었습니다.,8,POS
S B GUEST HOUSE Near New Delhi Railway Station,New Delhi,Korean,German,뉴 델리 기차역에서 가깝고 주요 장소로 이동하기 편리했다. 스태프들은 친절했고 방이 깨끗해 마음에 들었다. 무엇보다도 가격 대비 서비스가 좋았다.,밖의 소음이 조금 들리긴 했지만 일정을 즐기는 데 큰 지장은 없었다.,8,POS
S B GUEST HOUSE Near New Delhi Railway Station,New Delhi,Korean,Chinese,"호텔 위치가 중신에 있어 이동이 편리했습니다. 게다가, 집이 너무 깨끗했습니다.",외부 소음이 너무 시드렵습니다. 음식이 조금 더 편리하면 좋겠습니다.,8,POS
Hotel Ritz,New Delhi,Korean,Spanish,"객실이 아주 깨끗하고 넓습니다. 직원들의 서비스도 훌륭하고, 음식은 정말 맛있습니다.","인터넷 연결이 좋지 않습니다. 조금 느리지만, 호텔의 다른 부분들은 그것을 보완해줍니다.",8,POS
Aloft New Delhi Aerocity,New Delhi,Korean,Russian,Aloft New Delhi Aerocity 호텔은 매우 탁월한 쾌적한 환경을 제공합니다. 서비스 및 시설은 완벽하고 방은 넓고 편안합니다. 위치도 완벽해 새델리 공항에 가깝고 주요 명소와 가까워 이상적입니다.,"그러나 음식 메뉴가 다양하면 더 좋을 것 같아요. 또한, 수영장 주변의 음악 소음이 조금 거슬렸어요.",8,POS
"Holiday Inn New Delhi Mayur Vihar Noida, an IHG Hotel",New Delhi,Korean,English(Chinese),"Holiday Inn Mayur Vihar는 놀라우리만큼 친절한 스태프, 훌륭한 음식, 그리고 매우 편안한 객실을 제공합니다. 위치도 뉴델리에서 주요 관광지들에 쉽게 접근할 수 있어서 편리하며, 주변에 쇼핑몰과 레스토랑이 가까워서 좋았습니다. 특히 객실의 청결도와 양질의 침구는 매우 만족스러웠습니다. 호텔에서 제공하는 아침 식사는 다양하고 맛있어서 하루를 기분 좋게 시작할 수 있었습니다.","가끔식 인터넷 연결이 불안정한 점이 아쉬웠습니다만, 이 문제는 호텔 스태프의 신속한 대응으로 빠르게 해결되었습니다.",8,POS
Hotel Royal Inn igi,New Delhi,Korean,English(Romanian),"이 호텔은 정말로 놀랍습니다. 직원들은 저에게 아주 친절하고 도움이 되었습니다. 방이 깔끔하고 아늑하였는데, 이것은 저를 편안하게 만들었습니다. 추가로, 그들의 음식은 굉장히 맛있었습니다. 그리고 이 호텔의 위치는 관광 명소들과 가깝기 때문에 접근성이 좋았습니다.",방음이 잘 되지 않아서 다른 방에서 나는 소음에 조금 불편함을 느꼈습니다. 하지만 이는 큰 문제가 되지 않았습니다.,7,POS
"The Connaught, New Delhi- IHCL SeleQtions",New Delhi,Korean,English(Romanian),"호텔은 매우 깨끗했고, 직원들은 친절했습니다. 위치도 매우 편리했습니다.","인터넷 연결이 약간 느렸습니다. 하지만, 전반적인 체류는 놀랍도록 즐거웠습니다.",9,POS
The Prime Delhi,New Delhi,Korean,English(Italian),"프라임 델리의 위치, 깨끗함과 훌륭한 음식이 매우 만족스러웠습니다. 또한, 종업원들이 매우 친절하고 도움이 많이 되었습니다.",방음이 조금 필요하다고 느꼈습니다. 그러나 전체적으로는 매우 즐거운 체류는 되었습니다.,8,POS
bloomrooms @ Janpath,New Delhi,Korean,English(Russian),"방은 깨끗하고 넓었으며 대중교통을 이용하기에 편리한 위치에 있었습니다. 그리고 주변에 식당과 상점들이 많아 다니기 편했습니다. 침대가 편안했고, 아침 식사도 매우 맛있었어요. 무엇보다 직원들이 매우 친절하고 전문적이었습니다. 넓은 테라스가 있어서 밖에서 휴식을 취하며 여유롭게 시간을 보낼 수 있었습니다.","인터넷 연결에 약간의 문제가 있었지만, 그 외에는 전반적으로 만족스러웠습니다.",9,POS
