Language,City Name,Hotel Name,Positive,Negative
Chinese,Washington,华盛顿特区/美国国会大厦希尔顿花园酒店,1,1
Chinese,Washington,"Holiday Inn Express - Washington DC Downtown, an IHG Hotel",1,1
Chinese,Washington,华盛顿市中心/会议中心万怡酒店,1,1
Chinese,Washington,地区酒店,1,1
Chinese,Washington,The Georgetown House Inn,0,1
Chinese,Washington,The St Gregory Hotel Dupont Circle Georgetown,0,1
Chinese,Washington,凤巢酒店,0,1
Chinese,Washington,华盛顿2号国际旅舍,0,1
Chinese,Washington,华盛顿希尔顿酒店,0,1
Chinese,Washington,华盛顿特区/码头凯悦酒店,0,1
Chinese,Washington,华盛顿特区/美国国会大厦凯悦嘉轩酒店,0,1
Chinese,Washington,亨利公园酒店,1,0
Chinese,Washington,Hamilton Hotel - Washington DC,1,0
Chinese,Washington,HighRoad Washington DC,1,0
Chinese,Washington,Hilton Washington DC National Mall The Wharf,1,0
Chinese,Washington,"Holiday Inn Washington Capitol-National Mall, an IHG Hotel",1,0
Chinese,Washington,citizenM Washington DC Capitol,1,0
Chinese,Washington,河畔莫杜斯酒店,1,0
Chinese,Washington,"ARC HOTEL Washington DC, Georgetown",1,0
Chinese,Washington,Global Luxury Suites at Revel,1,0
Chinese,Washington,Hilton Washington DC Capitol Hill,1,0
Chinese,Washington,Riggs Washington DC,1,0
Chinese,Washington,AC Hotel by Marriott Washington DC Convention Center,1,0
Chinese,Washington,AKA 白宫酒店,1,0
Chinese,Washington,Generator Hotel Washington DC,1,0
Chinese,Washington,Hotel Madera,1,0
Chinese,Washington,Lyle DC,1,0
Chinese,Washington,Motto by Hilton Washington DC City Center,1,0
Chinese,Washington,伦巴第大酒店,1,0
Chinese,Washington,华盛顿国际学生中心旅舍,1,0
Chinese,Washington,华盛顿威拉德洲际酒店,1,0
Chinese,Washington,华盛顿市中心费尔菲尔德万豪套房酒店,1,0
Chinese,Washington,华盛顿格兰德凯悦酒店,1,0
Chinese,Washington,汉普顿酒店华盛顿DC - 会展中心,1,0
Chinese,Washington,首都希尔顿酒店,1,0
Chinese,Washington,Conrad Washington DC,1,0
Chinese,Washington,DC市区康福特茵酒店与会议中心,1,0
Chinese,Washington,Most Economical Room in Center Washington DC,1,0
Chinese,Washington,Renaissance Washington DC Downtown Hotel,1,0
Chinese,Washington,Sonder The Quincy,1,0
Chinese,Washington,"The Morrow Washington Dc, Curio Collection By Hilton",1,0
Chinese,Washington,U Street Capsule Hostel,1,0
Chinese,Washington,乔治敦瓦特盖特酒店,1,0
Chinese,Washington,亚当斯甘草酒店,1,0
Chinese,Washington,华盛顿/吉博波特姆万豪原住客栈,1,0
Chinese,Washington,华盛顿地铁中心万豪酒店,1,0
Chinese,Washington,华盛顿大使馆套房酒店 - 切维蔡斯馆,1,0
Chinese,Washington,华盛顿特区乔治敦希尔顿合博套房酒店,1,0
Chinese,Washington,华盛顿特区市中心希尔顿花园旅馆,1,0
Chinese,Washington,华盛顿特区码头希尔顿Canopy酒店,1,0
Chinese,Washington,埃尔登豪华套房酒店,1,0
Chinese,Washington,莱恩DC酒店,1,0
